0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,22,0
15,66,0
16,28,0
17,48,0
18,0,0
19,75,0
20,98,0
21,67,100
22,20,128
23,17,0
24,19,0
25,37,0
26,17,0
27,0,0
28,36,0
29,10,0
30,0,0
31,0,0
32,0,0
33,15,0
34,40,0
35,73,0
36,102,0
37,62,58
38,66,64
39,110,126
40,149,285
41,110,611
42,81,697
43,49,766
44,33,684
45,16,627
46,0,448
47,0,275
48,0,0
49,0,0
50,0,0
51,0,0
52,0,13
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,72,0
62,95,0
63,88,132
64,96,223
65,40,333
66,35,264
67,0,215
68,0,35
69,0,0
70,13,0
71,26,0
72,24,0
73,11,0
74,41,0
75,1,0
76,25,0
77,10,0
78,0,0
79,22,0
80,30,0
81,0,0
82,42,0
83,32,0
84,50,0
85,61,0
86,49,0
87,110,0
88,61,84
89,41,0
90,42,0
91,34,0
92,24,0
93,21,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,9,0
110,33,0
111,8,0
112,77,0
113,61,59
114,110,0
115,86,105
116,60,233
117,64,235
118,77,314
119,144,398
120,152,600
121,147,848
122,124,1064
123,75,1276
124,93,1261
125,101,1326
126,77,1457
127,92,1564
128,54,1673
129,120,1570
130,61,1707
131,0,1721
132,0,1562
133,0,1394
134,22,1136
135,30,1043
136,37,892
137,36,741
138,125,675
139,85,813
140,45,802
141,62,702
142,0,675
143,0,492
144,0,226
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,32,0
162,77,0
163,134,70
164,115,350
165,99,472
166,87,611
167,59,717
168,17,760
169,62,670
170,105,718
171,90,834
172,99,941
173,104,1024
174,116,1093
175,136,1238
176,109,1524
177,125,1697
178,99,1868
179,78,2010
180,32,2074
181,38,2048
182,30,1971
183,17,1862
184,20,1798
185,48,1650
186,0,1586
187,31,1244
188,44,1122
189,66,1140
190,0,1160
191,0,938
192,0,815
193,0,666
194,0,443
195,0,207
196,0,0
197,0,1
198,0,0
199,0,0
200,0,0
201,0,0
202,0,0
203,0,1
204,22,0
205,0,0
206,14,0
207,4,0
208,0,0
209,0,0
210,2,0
211,39,0
212,73,0
213,53,0
214,0,98
215,0,0
216,0,0
217,3,0
218,0,0
219,32,0
220,38,8
221,62,0
222,73,0
223,121,82
224,104,253
225,91,387
226,133,472
227,147,687
228,158,924
229,111,1186
230,130,1417
231,129,1599
232,144,1752
233,137,2022
234,157,2110
235,154,2367
236,148,2612
237,158,2871
238,0,3106
239,0,2907
240,0,2697
241,0,2535
242,0,2250
243,0,1999
244,0,1810
245,0,1647
246,0,1372
247,0,1087
248,0,909
249,0,697
250,0,480
251,0,247
252,0,74
253,0,0
254,0,0
255,7,0
256,5,0
257,0,0
258,0,0
259,19,0
260,59,0
261,138,39
262,121,170
263,124,303
264,71,459
265,48,510
266,84,487
267,98,555
268,96,652
269,92,692
270,96,884
271,157,1018
272,187,1245
273,118,1578
274,104,1721
275,141,1801
276,104,1986
277,76,2090
278,61,2125
279,42,2074
280,14,2005
281,23,1926
282,48,1809
283,29,1788
284,2,1663
285,28,1506
286,0,1449
287,0,1205
288,0,968
289,0,779
290,0,486
291,0,346
292,0,183
293,0,101
294,0,0
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,54,0
301,88,0
302,120,10
303,104,145
304,70,315
305,66,356
306,54,391
307,0,381
308,0,232
309,0,19
310,21,0
311,56,0
312,63,0
313,33,0
314,75,0
315,80,55
316,76,105
317,88,99
318,71,266
319,64,320
320,83,256
321,123,176
322,109,287
323,78,336
324,75,399
325,93,460
326,95,489
327,76,679
328,88,728
329,70,787
330,151,844
331,206,1112
332,228,1602
333,165,2114
334,0,2354
335,0,2165
336,0,1926
337,0,1733
338,0,1530
339,0,1390
340,0,1106
341,0,780
342,0,554
343,0,320
344,0,151
345,0,0
346,0,0
347,0,0
348,0,19
349,0,0
350,31,0
351,65,0
352,81,14
353,85,35
354,113,145
355,116,301
356,148,390
357,150,614
358,193,949
359,156,1312
360,154,1522
361,135,1744
362,196,1961
363,199,2369
364,177,2823
365,151,3195
366,131,3380
367,62,3579
368,110,3630
369,102,3804
370,78,3883
371,79,3909
372,88,3898
373,119,3907
374,150,4000
375,150,4219
376,115,4416
377,99,4573
378,81,4829
379,108,4873
380,115,4951
381,105,5166
382,0,5235
383,0,5046
384,0,4875
385,0,4595
386,0,4339
387,0,4192
388,0,3909
389,0,3646
390,0,3445
391,0,3186
392,0,3026
393,0,2802
394,0,2554
395,0,2386
396,73,2219
397,67,2259
398,135,2187
399,120,2379
400,95,2521
401,93,2640
402,53,2732
403,0,2705
404,0,2574
405,23,2425
406,12,2284
407,30,2135
408,0,1890
409,8,1762
410,56,1562
411,82,1574
412,55,1644
413,20,1588
414,42,1500
415,68,1347
416,82,1294
417,52,1414
418,40,1427
419,32,1398
420,47,1285
421,121,1214
422,97,1461
423,109,1574
424,123,1656
425,170,1770
426,225,2058
427,300,2582
428,235,3186
429,246,3661
430,0,4184
431,0,3971
432,0,3871
433,0,3696
434,0,3434
435,0,3143
436,0,2789
437,0,2565
438,0,2269
439,0,2007
440,0,1798
441,0,1562
442,0,1399
443,0,1214
444,46,1002
445,84,876
446,84,961
447,99,993
448,85,1095
449,94,1117
450,17,1227
451,0,1080
452,35,840
453,31,775
454,12,546
455,6,414
456,0,189
457,0,16
458,0,0
459,8,0
460,31,0
461,33,0
462,0,0
463,0,0
464,0,0
465,0,0
466,11,0
467,0,0
468,17,0
469,0,0
470,0,0
471,4,0
472,0,0
473,0,0
474,37,0
475,24,0
476,20,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,8,0
493,0,0
494,50,0
495,42,0
496,43,0
497,65,0
498,39,0
499,0,0
500,0,0
501,0,0
502,6,0
503,1,0
504,0,0
505,59,0
506,46,0
507,68,0
508,87,45
509,86,136
510,85,271
511,114,366
512,148,525
513,150,808
514,149,1044
515,125,1238
516,152,1399
517,125,1733
518,193,1892
519,178,2239
520,136,2544
521,125,2820
522,145,2918
523,153,3237
524,172,3481
525,207,3834
526,0,4260
527,0,4009
528,0,3862
529,0,3591
530,0,3476
531,0,3305
532,0,3201
533,0,2900
534,0,2653
535,0,2443
536,0,2216
537,0,2115
538,0,1955
539,0,1810
